1.153464242815971375e-01,6.397487809971514894e-01,5.751076224852939012e-01,6.159786607141227721e-01
1.306917965412139893e-01,6.917148962778736365e-01,5.696832032879530772e-01,6.801978055146361557e-01
1.221945956349372864e-01,6.994926082733801120e-01,5.726028362308568376e-01,6.899944686558108220e-01
1.340050995349884033e-01,3.689995727131269998e-01,5.685959035206348267e-01,4.232236557861469572e-01
1.485201120376586914e-01,4.780984440791887224e-01,5.641295092699202263e-01,5.330324917447836208e-01
1.233717799186706543e-01,7.678565990418921849e-01,5.721864530402398508e-01,7.003714673368188759e-01
1.732769459486007690e-01,4.890188446975601844e-01,5.574339576072807612e-01,4.129890301536134345e-01
1.053051874041557312e-01,7.960642119397649541e-01,5.790630595518030388e-01,7.282004354214494102e-01
1.560671776533126831e-01,4.888016897699857255e-01,5.619768784281319318e-01,4.836377305934142501e-01
1.222265735268592834e-01,6.413265242434700308e-01,5.725914723853017252e-01,6.766415441209515658e-01
1.221912205219268799e-01,4.411266495178961522e-01,5.726040358037121081e-01,5.010000474154240324e-01
1.675234436988830566e-01,6.501275424738728326e-01,5.589004768858536476e-01,5.627359205647698426e-01
1.134047433733940125e-01,7.124412312523412671e-01,5.758449140721887405e-01,7.073746808957428467e-01
1.258672326803207397e-01,5.785849139246614925e-01,5.713167676973824882e-01,6.063844087696309559e-01
1.476638764142990112e-01,6.640042974740090198e-01,5.643806095703026715e-01,6.395452258218055075e-01
1.468675136566162109e-01,6.021374314145092610e-01,5.646154618174544781e-01,6.344224500269463052e-01
1.390704959630966187e-01,5.355694832938187044e-01,5.669845357400099539e-01,5.511526132652300181e-01
1.924764961004257202e-01,4.188206296704073406e-01,5.528702656826531836e-01,5.225092002071667352e-01
1.157824695110321045e-01,5.967317140961658772e-01,5.749437552521072803e-01,5.948958804455186655e-01
1.414005458354949951e-01,6.509021889875126199e-01,5.662629274936832324e-01,6.518846044800818973e-01
