2.789842201966881707e-01,3.199157249188985253e-01,5.367500721305105138e-01,3.345333480497035272e-01
2.716954626486853819e-01,2.560802281544597436e-01,5.378997975166590617e-01,2.428244898504715588e-01
2.678165453874556956e-01,3.823227140656916268e-01,5.385242957166862521e-01,4.000440144084695948e-01
2.475853867981671896e-01,3.144755505132635909e-01,5.419355353073173065e-01,3.265120986004637071e-01
2.867540273969048092e-01,3.437651849371295421e-01,5.355570834681807613e-01,1.778388936003901799e-01
2.619870365188238792e-01,3.662687286660700758e-01,5.394800558508577870e-01,3.824538126990140730e-01
2.416609986502763208e-01,4.332929647917233007e-01,5.429873795018409499e-01,3.318214560213284536e-01
2.346663906185448012e-01,3.568852898215503222e-01,5.442629467324351378e-01,3.610760092644585972e-01
2.709727930934379136e-01,3.480901633477991308e-01,5.380154672954945427e-01,3.464953689926583147e-01
2.928840223711398627e-01,2.228125462670477175e-01,5.346384680498416087e-01,2.158051303039699442e-01
2.815684196814728923e-01,3.067923768112913452e-01,5.363496417525608351e-01,3.300973739538586860e-01
2.559107063436714125e-01,2.812707486962223169e-01,5.404991905349176839e-01,2.646987624143085638e-01
2.602090080876511835e-01,4.101977612337799339e-01,5.397758033688301316e-01,4.332709417218489900e-01
2.760887737521419694e-01,3.257163898658920198e-01,5.372031613035670450e-01,2.294899533043258666e-01
2.687951048149921363e-01,4.250608104185636948e-01,5.383659005605152537e-01,2.496226177108406552e-01
2.741028617016246227e-01,2.375317234645333564e-01,5.375166791163009661e-01,2.398702926055467366e-01
2.683579714928140958e-01,2.664801075240990080e-01,5.384365860466310272e-01,2.681172946269341217e-01
2.960051471551288227e-01,2.927574087866433583e-01,5.341781097911557641e-01,3.078839730244303796e-01
2.610716591331449510e-01,4.114322012230829384e-01,5.396320631711115645e-01,2.706002382474567702e-01
2.257214744316960453e-01,4.272471437795078431e-01,5.459507482412481183e-01,4.730458991782124922e-01
3.031594207697441701e-01,2.840147073171213066e-01,5.331409292256205079e-01,3.020888507800589817e-01
2.857318679782733795e-01,2.510310448673168660e-01,5.357121680459668855e-01,2.249954808982772281e-01
2.741077826811292306e-01,4.016854410918571094e-01,5.375158994327007278e-01,4.447220821595520013e-01
2.680678034515441843e-01,3.193559457851108951e-01,5.384835705120782912e-01,2.688870211842495084e-01
2.854192056409702860e-01,3.937905255076956657e-01,5.357597167761103396e-01,1.954228666280307114e-01
2.810770677238466075e-01,3.707411257430697771e-01,5.364254946663024048e-01,2.011767058452650081e-01
2.471806971240362305e-01,3.441242983754241314e-01,5.420065808123607498e-01,3.398090248485354237e-01
2.411968339406730943e-01,4.585253941174483039e-01,5.430708758109247247e-01,4.957999421513751837e-01
3.037501403723327220e-01,2.899952080781878494e-01,5.330563873560585364e-01,3.039735946582552972e-01
2.757186123271905820e-01,2.642736509051470950e-01,5.372614276814513534e-01,2.381354086634863976e-01
2.614429582603524649e-01,3.596186992627337098e-01,5.395703411890441226e-01,3.577745794448484729e-01
2.632278930987033139e-01,2.751783930522032073e-01,5.392748453217013349e-01,2.476767581650057282e-01
2.747972763479541447e-01,3.713049479391837826e-01,5.374067936966991921e-01,3.991571097120530376e-01
2.810324641039727012e-01,2.664390480263770788e-01,5.364323869550566837e-01,2.258162259370120328e-01
2.362324218677541443e-01,4.697666917077027993e-01,5.439740858479654717e-01,3.525863151083231117e-01
2.597675779947278829e-01,4.182630671776128573e-01,5.398495415734683167e-01,2.663467091763755401e-01
2.365817516838507883e-01,3.317214552903925417e-01,5.439099117823021912e-01,2.929598029167608808e-01
3.016933043600429909e-01,1.556844295342476314e-01,5.333514689114380314e-01,1.797190200854974496e-01
2.437205082132156975e-01,4.197809450703393619e-01,5.426188285810830125e-01,4.591665064477737368e-01
2.701879476616337872e-01,3.667031971868233153e-01,5.381414388427596673e-01,3.475822721501794499e-01
2.532049272016474450e-01,3.961156580797068893e-01,5.409608208354874659e-01,3.456175034695283532e-01
2.680711504646826060e-01,3.872686646773071395e-01,5.384830282685697522e-01,2.923738669246989663e-01
2.905188474636405949e-01,3.039557884166717017e-01,5.349906048293235905e-01,2.428848656891740010e-01
2.906567411164934778e-01,3.400199549137110644e-01,5.349699960994237502e-01,2.569567579508288402e-01
2.693663792132461876e-01,3.229220447145426109e-01,5.382736972277356591e-01,2.900093103736860467e-01
2.539034450893049577e-01,3.886954666223488286e-01,5.408411767228831213e-01,3.200135752797147459e-01
2.977789879771545745e-01,2.275157106296102905e-01,5.339186311264793039e-01,2.007878476755532160e-01
3.243459363064620238e-01,2.516893799480291460e-01,5.302071899794004173e-01,1.290768070883440977e-01
3.108653212438755031e-01,1.818425797646270048e-01,5.320508084088310108e-01,9.924280051346423548e-02
2.831740218316741720e-01,2.789177624778833020e-01,5.361026951866587620e-01,2.828633466590129153e-01
2.635844424472662539e-01,2.894887745273065915e-01,5.392160587566182661e-01,3.243060600343769528e-01
2.266710860703793073e-01,4.249946036511856873e-01,5.457684235363976510e-01,3.968307669857885078e-01
2.233761792068143792e-01,4.205766889671479491e-01,5.464043502699881261e-01,3.792524800153039277e-01
2.652050814505038656e-01,2.573835528058920352e-01,5.389498519774797991e-01,2.036364697018503700e-01
3.016576287132942680e-01,1.171883020194158243e-01,5.333566048068812959e-01,1.590951628758998648e-01
3.093208513690232087e-01,1.808252892624344910e-01,5.322671164016107292e-01,1.586351406843448109e-01
2.844193486537480720e-01,2.086111192268692016e-01,5.359121223354043062e-01,1.623822001026299366e-01
2.577483294635803390e-01,2.814472839948701788e-01,5.401884501682870932e-01,3.342338175666679234e-01
2.017506577042695037e-01,5.224237179712987178e-01,5.508265401677671091e-01,4.732870662646040394e-01
2.118672978821845854e-01,4.928292918098272635e-01,5.487016433158234952e-01,4.198440750349005657e-01
2.804855639111282217e-01,3.124907522484388633e-01,5.365169847058528507e-01,2.437252979159491573e-01
2.883652566191092781e-01,1.725630165848588693e-01,5.353137427176792862e-01,1.735330814234555263e-01
3.109982469185839649e-01,2.547996221376882531e-01,5.320322419930241242e-01,7.890481902114111767e-02
2.700591284642224754e-01,2.825764480753464869e-01,5.381621499100218697e-01,2.332354341095089489e-01
2.798856910485922889e-01,2.578284638181557176e-01,5.366099664822207016e-01,2.022965818211089339e-01
2.623233227895767627e-01,3.091475335263322854e-01,5.394243456062813857e-01,2.440976284549684350e-01
3.112058122634995261e-01,1.846147169921675824e-01,5.320032661334344048e-01,9.250016067899541339e-02
2.458494340175956805e-01,3.068207035651671633e-01,5.422411148051849983e-01,3.172334974156987286e-01
2.546362553237361270e-01,2.915760343856227954e-01,5.407160121934966313e-01,2.649608128020448650e-01
2.558290237069160145e-01,2.823179042774677239e-01,5.405130547383898421e-01,2.557803878048491297e-01
2.795660170041195380e-01,2.450080420571980888e-01,5.366595981793388370e-01,2.181736334006940947e-01
2.489825220819334162e-01,3.689214759849747671e-01,5.416911499032351918e-01,3.008273481973335328e-01
2.206992836739351538e-01,4.902409755163230631e-01,5.469279437298290025e-01,3.979103410689398546e-01
2.461468515077406272e-01,3.120555648641260560e-01,5.421886075833519669e-01,3.452344109955202689e-01
2.602476429312076678e-01,2.925152442348739612e-01,5.397693556082476807e-01,2.919808343232914161e-01
2.396102259234922649e-01,3.720480792413912163e-01,5.433575012228361034e-01,3.204546512837808669e-01
2.127842649504578243e-01,3.683007634085856408e-01,5.485140851426529851e-01,3.906231606109958898e-01
2.614515306499144986e-01,3.509510140253715438e-01,5.395689172147768442e-01,2.834834954827997744e-01
2.598428889401362962e-01,3.259800984809205215e-01,5.398369524782410389e-01,2.847844078443825810e-01
2.134436427768317546e-01,4.298613699085223616e-01,5.483797136598206334e-01,4.240830634824101497e-01
3.050059065827699367e-01,1.467264726987390355e-01,5.328772111122876964e-01,1.588532446759102768e-01
3.177887006956431892e-01,1.678031798772339767e-01,5.310941909509360181e-01,1.963406729680103324e-01
3.115684367446326930e-01,1.431080825775468413e-01,5.319526905583498166e-01,1.126510105497181280e-01
3.183704698632002783e-01,8.565518406821363839e-02,5.310147582487637630e-01,1.255853587945199579e-01
3.417109967381375402e-01,4.918732631346035833e-02,5.279421405639985743e-01,1.017447582876836176e-01
2.919342910353989184e-01,1.012781476955638693e-01,5.347795250008789969e-01,2.935125451714620803e-02
2.798804350900843674e-01,2.154174822192966021e-01,5.366107820491763380e-01,1.853091783041647123e-01
3.519778551175006820e-01,6.493889205304695378e-02,5.266565020409118558e-01,9.450275301659592786e-02
3.138631108873483067e-01,1.341489958164553964e-01,5.316340085879904809e-01,1.499482459514270560e-01
3.013822241473524399e-01,1.473005114849705866e-01,5.333962727296653883e-01,1.494341724456312859e-01
3.515501691021377662e-01,7.255009524005814892e-02,5.267093049692803675e-01,1.027737129321747156e-01
2.862862841717387918e-01,2.514122151008440498e-01,5.356279819172605761e-01,2.408797523706314447e-01
2.840976758120332679e-01,1.679508373510952834e-01,5.359612680070484636e-01,1.534533866874803198e-01
3.033713041423380941e-01,1.289159539350644423e-01,5.331105862340825841e-01,1.406593452078057360e-01
3.033405297636362352e-01,1.072567014517663009e-01,5.331149919971216455e-01,1.556020227857665417e-01
2.924207411446900773e-01,2.324431566399861593e-01,5.347072187365866647e-01,2.330705995182195955e-01
3.231083738107632386e-01,7.715168604396194230e-02,5.303732147348312331e-01,1.178759831666043867e-01
3.225085507180841526e-01,9.290978765601906608e-02,5.304539127228558026e-01,1.364166848118387454e-01
3.182893696204781020e-01,8.818314745746430594e-02,5.310258226778046264e-01,1.386958970399950752e-01
2.616906950778724039e-01,1.968608357126129249e-01,5.395292080139293400e-01,1.821987263488903941e-01
2.746571248785920072e-01,1.766639416200550539e-01,5.374289491334228730e-01,1.968049154098659992e-01
2.520684385378098580e-01,2.961159801407822201e-01,5.411561889752980470e-01,2.769387464323277426e-01
2.630019685156563813e-01,2.370238991832813724e-01,5.393121361761089583e-01,1.814370497461627596e-01
2.811738966749728341e-01,1.359004679695591244e-01,5.364105361220787849e-01,1.626105560950603102e-01
3.212777277414904931e-01,1.368019251487604115e-01,5.306199741305307471e-01,1.314377107496199348e-01
3.165602025572962774e-01,1.556702729974851485e-01,5.312624045717950771e-01,1.376800643959131543e-01
3.163171010138927097e-01,-5.714446713594265037e-02,5.312957689106453385e-01,-1.249751622713415750e-01
2.905131428792259163e-01,1.267963876109133026e-01,5.349914576118119935e-01,1.429540194137718101e-01
2.639927503068730807e-01,1.894159081795603328e-01,5.391488360304714789e-01,2.110195544823688374e-01
2.472111972435599436e-01,3.290005275881600078e-01,5.420012222966673621e-01,2.979240779969451469e-01
3.039847017214339364e-01,1.133402206260268330e-01,5.330228632933967647e-01,1.612224408632615680e-01
2.569876909098331441e-01,2.906029870007396099e-01,5.403168038695991271e-01,2.830859820741282173e-01
2.743798407106050607e-01,2.171185912466455370e-01,5.374728161230289958e-01,1.650966019915983685e-01
2.709869627751400611e-01,1.293926024345720682e-01,5.380131963465878409e-01,1.746353947362818404e-01
3.107535028954639400e-01,1.064081583055778296e-01,5.320664328044665270e-01,1.437945789963315790e-01
2.996517812860088892e-01,1.601518138788867729e-01,5.336463497155495839e-01,1.567002611254179611e-01
2.559500807081631080e-01,3.117131152710750919e-01,5.404925090036521995e-01,2.846055537439914906e-01
2.612131065419570075e-01,1.338735526833415290e-01,5.396085396702684500e-01,1.277917521895766684e-01
3.052639133644293179e-01,7.748618185210134901e-02,5.328404893460846337e-01,1.253506348372787349e-01
